2022-05-09 20:19:55.516618 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-09 20:19:56.516284 ,0.000000,3.142829,5317.849125,0.000000,1.000000
2022-05-09 20:19:57.470899 ,1.000000,3.142829,18.392794,0.000000,1.000000
2022-05-09 20:19:58.558728 ,2.000000,3.142829,28.578490,0.000000,1.000000
2022-05-09 20:19:59.749363 ,3.000000,3.142829,38.723483,0.000000,1.000000
2022-05-09 20:20:00.976779 ,4.000000,3.142829,48.581955,0.000000,1.000000
2022-05-09 20:20:02.207079 ,5.000000,3.142829,58.033796,0.000000,1.000000
2022-05-09 20:20:03.446988 ,6.000000,3.142829,67.094546,0.000000,1.000000
2022-05-09 20:20:04.681252 ,7.000000,3.142829,75.738080,0.000000,1.000000
2022-05-09 20:20:05.882959 ,8.000000,3.142829,83.878261,0.000000,1.000000
2022-05-09 20:20:07.057091 ,9.000000,3.142829,91.418424,0.000000,1.000000
2022-05-09 20:20:08.266201 ,10.000000,3.142829,98.343410,0.000000,1.000000
2022-05-09 20:20:09.462964 ,11.000000,3.142829,104.642749,0.000000,1.000000
2022-05-09 20:20:10.657109 ,12.000000,3.142829,110.290768,0.000000,1.000000
2022-05-09 20:20:11.773640 ,13.000000,3.142829,115.270078,0.000000,1.000000
2022-05-09 20:20:12.951393 ,14.000000,3.142829,119.587067,0.000000,1.000000
2022-05-09 20:20:14.116254 ,15.000000,3.142829,123.255316,0.000000,1.000000
2022-05-09 20:20:15.273757 ,16.000000,3.142829,126.294616,0.000000,1.000000
2022-05-09 20:20:16.423909 ,17.000000,3.142829,128.722532,0.000000,1.000000
2022-05-09 20:20:17.575188 ,18.000000,3.142829,130.566888,0.000000,1.000000
2022-05-09 20:20:18.719741 ,19.000000,3.142829,131.861009,0.000000,1.000000
2022-05-09 20:20:19.854936 ,20.000000,3.142829,132.622196,0.000000,1.000000
2022-05-09 20:20:20.983345 ,21.000000,3.142829,132.899101,0.000000,1.000000
2022-05-09 20:20:22.120748 ,22.000000,3.142829,132.734052,0.000000,1.000000
2022-05-09 20:20:23.149776 ,23.000000,3.142829,132.169616,0.000000,1.000000
2022-05-09 20:20:24.264944 ,24.000000,3.142829,131.254787,0.000000,1.000000
2022-05-09 20:20:25.371459 ,25.000000,3.142829,130.028329,0.000000,1.000000
2022-05-09 20:20:26.473820 ,26.000000,3.142829,128.530821,0.000000,1.000000
2022-05-09 20:20:27.575233 ,27.000000,3.142829,126.810064,0.000000,1.000000
2022-05-09 20:20:28.673024 ,28.000000,3.142829,124.906485,0.000000,1.000000
2022-05-09 20:20:29.757403 ,29.000000,3.142829,122.855579,0.000000,1.000000
2022-05-09 20:20:30.836289 ,30.000000,3.142829,120.682880,0.000000,1.000000
2022-05-09 20:20:31.905584 ,31.000000,3.142829,118.421012,0.000000,1.000000
2022-05-09 20:20:32.978240 ,32.000000,3.142829,116.102417,0.000000,1.000000
2022-05-09 20:20:34.042827 ,33.000000,3.142829,113.745838,0.000000,1.000000
2022-05-09 20:20:35.090882 ,34.000000,3.142829,111.372796,0.000000,1.000000
