2022-05-09 20:58:00.869190 ,Iter,Mass,RMS_flux,VTK_out,CSV_out
2022-05-09 20:58:01.701350 ,0.000000,3.142829,5317.865649,0.000000,1.000000
2022-05-09 20:58:02.392265 ,1.000000,3.142829,18.087840,0.000000,1.000000
2022-05-09 20:58:03.096350 ,2.000000,3.142829,27.986246,0.000000,1.000000
2022-05-09 20:58:03.791057 ,3.000000,3.142829,37.884776,0.000000,1.000000
2022-05-09 20:58:04.485588 ,4.000000,3.142829,47.539678,0.000000,1.000000
2022-05-09 20:58:05.192057 ,5.000000,3.142829,56.864940,0.000000,1.000000
2022-05-09 20:58:05.882949 ,6.000000,3.142829,65.857904,0.000000,1.000000
2022-05-09 20:58:06.586826 ,7.000000,3.142829,74.516906,0.000000,1.000000
2022-05-09 20:58:07.285264 ,8.000000,3.142829,82.739724,0.000000,1.000000
2022-05-09 20:58:07.996322 ,9.000000,3.142829,90.438357,0.000000,1.000000
2022-05-09 20:58:08.700605 ,10.000000,3.142829,97.584138,0.000000,1.000000
2022-05-09 20:58:09.410084 ,11.000000,3.142829,104.130014,0.000000,1.000000
2022-05-09 20:58:10.123612 ,12.000000,3.142829,110.046968,0.000000,1.000000
2022-05-09 20:58:10.826850 ,13.000000,3.142829,115.325691,0.000000,1.000000
2022-05-09 20:58:11.535200 ,14.000000,3.142829,119.949697,0.000000,1.000000
2022-05-09 20:58:12.244764 ,15.000000,3.142829,123.921147,0.000000,1.000000
2022-05-09 20:58:12.946649 ,16.000000,3.142829,127.262141,0.000000,1.000000
2022-05-09 20:58:13.644276 ,17.000000,3.142829,129.988101,0.000000,1.000000
2022-05-09 20:58:14.347351 ,18.000000,3.142829,132.100556,0.000000,1.000000
2022-05-09 20:58:15.045211 ,19.000000,3.142829,133.609048,0.000000,1.000000
2022-05-09 20:58:15.742644 ,20.000000,3.142829,134.546378,0.000000,1.000000
2022-05-09 20:58:16.436063 ,21.000000,3.142829,134.952710,0.000000,1.000000
2022-05-09 20:58:17.142293 ,22.000000,3.142829,134.890746,0.000000,1.000000
2022-05-09 20:58:17.839902 ,23.000000,3.142829,134.412566,0.000000,1.000000
2022-05-09 20:58:18.547235 ,24.000000,3.142829,133.552991,0.000000,1.000000
2022-05-09 20:58:19.242707 ,25.000000,3.142829,132.351940,0.000000,1.000000
2022-05-09 20:58:19.948444 ,26.000000,3.142829,130.849313,0.000000,1.000000
2022-05-09 20:58:20.659073 ,27.000000,3.142829,129.088049,0.000000,1.000000
2022-05-09 20:58:21.386309 ,28.000000,3.142829,127.106359,0.000000,1.000000
2022-05-09 20:58:22.085803 ,29.000000,3.142829,124.939176,0.000000,1.000000
2022-05-09 20:58:22.792706 ,30.000000,3.142829,122.635419,0.000000,1.000000
2022-05-09 20:58:23.503360 ,31.000000,3.142829,120.234927,0.000000,1.000000
2022-05-09 20:58:24.208261 ,32.000000,3.142829,117.772053,0.000000,1.000000
2022-05-09 20:58:24.919165 ,33.000000,3.142829,115.267879,0.000000,1.000000
2022-05-09 20:58:25.618498 ,34.000000,3.142829,112.746449,0.000000,1.000000
2022-05-09 20:58:26.325409 ,35.000000,3.142829,110.230687,0.000000,1.000000
2022-05-09 20:58:27.021815 ,36.000000,3.142829,107.737162,0.000000,1.000000
2022-05-09 20:58:27.734521 ,37.000000,3.142829,105.271533,0.000000,1.000000
2022-05-09 20:58:28.444370 ,38.000000,3.142829,102.843017,0.000000,1.000000
2022-05-09 20:58:29.141389 ,39.000000,3.142829,100.463142,0.000000,1.000000
2022-05-09 20:58:29.847472 ,40.000000,3.142829,98.137519,0.000000,1.000000
2022-05-09 20:58:30.550515 ,41.000000,3.142829,95.872883,0.000000,1.000000
2022-05-09 20:58:31.249980 ,42.000000,3.142829,93.675741,0.000000,1.000000
2022-05-09 20:58:31.942447 ,43.000000,3.142829,91.544435,0.000000,1.000000
2022-05-09 20:58:32.640602 ,44.000000,3.142829,89.468256,0.000000,1.000000
2022-05-09 20:58:33.333651 ,45.000000,3.142829,87.455567,0.000000,1.000000
2022-05-09 20:58:34.043241 ,46.000000,3.142829,85.513029,0.000000,1.000000
2022-05-09 20:58:34.752232 ,47.000000,3.142829,83.636395,0.000000,1.000000
2022-05-09 20:58:35.464142 ,48.000000,3.142829,81.825854,0.000000,1.000000
2022-05-09 20:58:36.177781 ,49.000000,3.142829,80.080078,0.000000,1.000000
2022-05-09 20:58:36.874540 ,50.000000,3.142829,78.387652,0.000000,1.000000
2022-05-09 20:58:37.569748 ,51.000000,3.142829,76.745124,0.000000,1.000000
2022-05-09 20:58:38.274852 ,52.000000,3.142829,75.159062,0.000000,1.000000
2022-05-09 20:58:38.971426 ,53.000000,3.142829,73.626647,0.000000,1.000000
2022-05-09 20:58:39.677142 ,54.000000,3.142829,72.141401,0.000000,1.000000
2022-05-09 20:58:40.384906 ,55.000000,3.142829,70.701927,0.000000,1.000000
2022-05-09 20:58:41.091239 ,56.000000,3.142829,69.304992,0.000000,1.000000
2022-05-09 20:58:41.788275 ,57.000000,3.142829,67.947995,0.000000,1.000000
2022-05-09 20:58:42.498182 ,58.000000,3.142829,66.634263,0.000000,1.000000
2022-05-09 20:58:43.204653 ,59.000000,3.142829,65.360879,0.000000,1.000000
2022-05-09 20:58:43.906760 ,60.000000,3.142829,64.123883,0.000000,1.000000
2022-05-09 20:58:44.612890 ,61.000000,3.142829,62.922126,0.000000,1.000000
2022-05-09 20:58:45.315517 ,62.000000,3.142829,61.754611,0.000000,1.000000
2022-05-09 20:58:46.024767 ,63.000000,3.142829,60.617501,0.000000,1.000000
2022-05-09 20:58:46.733310 ,64.000000,3.142829,59.511566,0.000000,1.000000
2022-05-09 20:58:47.441079 ,65.000000,3.142829,58.438076,0.000000,1.000000
2022-05-09 20:58:48.147502 ,66.000000,3.142829,57.393286,0.000000,1.000000
