t,err_u,err_alpha,int_h,int_h_ref
0.258,0.004255494528747686,0.012737261712826551,-4.729455382983918,-4.724376636582013
0.261,0.004306885490484438,0.012768659236430828,-4.730573046887336,-4.725460971803322
0.264,0.004357702238638282,0.012811930765472546,-4.731692233257843,-4.726546764821537
0.267,0.004408073657392766,0.012866021734321411,-4.732816947572612,-4.727633972427557
0.27,0.004458021918159824,0.01291692437913109,-4.733939714542477,-4.728722549789253
0.273,0.004507660345126275,0.012973724665614245,-4.735055521036545,-4.729812450813376
0.276,0.00455684115760725,0.013016101860641999,-4.736183104290404,-4.730903628201819
0.279,0.0046052781794384415,0.01303487961353032,-4.737327009479696,-4.7319960329779205
0.28200000000000003,0.004653054505553273,0.013053225308249577,-4.738463633035777,-4.733089614147801
0.28500000000000003,0.004700310373054003,0.013084084577008624,-4.739593454208923,-4.734184320430207
0.28800000000000003,0.004747181002002018,0.013122530878853542,-4.74071717434506,-4.735280098645301
0.291,0.004793781155617171,0.013161293114267994,-4.741834644333451,-4.7363768946363995
0.294,0.004840135101470222,0.01318124298105372,-4.742947727991659,-4.737474653309241
0.297,0.004885995886334784,0.01318620374978901,-4.744064674525404,-4.738573318016494
0.3,0.004931260541081575,0.013184799669970566,-4.745181863873424,-4.739672831227605
0.303,0.0049760839647971225,0.013192421518221292,-4.746307174471181,-4.740773133668911
0.306,0.005020574819956782,0.01320242776550015,-4.747432938061386,-4.741874165435473
0.309,0.005064787873370622,0.013200431457090968,-4.748553998591749,-4.7429758661771775
0.312,0.005108813734669958,0.013203207190580166,-4.749670286275273,-4.744078173703568
0.315,0.00515270835460605,0.013212493236578296,-4.750785840907002,-4.74518102589196
0.318,0.0051964894749566325,0.013221346989709431,-4.751901017673758,-4.746284358815298
0.321,0.005239822972264512,0.013197597385869096,-4.753024942256946,-4.74738810777108
0.324,0.0052827632770281185,0.013155648087729113,-4.754146287978885,-4.748492207588011
0.327,0.005325478914109516,0.013118073536983434,-4.755263318315624,-4.749596592517299
0.33,0.005368135072037066,0.013085928311396882,-4.756376249990065,-4.7507011958191
0.333,0.005410867579971963,0.013061510940845587,-4.757484854046727,-4.751805950082355
0.336,0.005453761270690619,0.013050835036183839,-4.758595090036769,-4.752910787628384
0.339,0.0054968410641293,0.013041403181756927,-4.7597024440927385,-4.754015639681509
0.342,0.005539979272378839,0.013015954565013971,-4.760817157333569,-4.7551204369342175
0.34500000000000003,0.005583113422726822,0.012985422303007562,-4.761932455131837,-4.7562251101726725
0.34800000000000003,0.005626018982169544,0.01292931330362127,-4.76305473644543,-4.757329589199367
0.35100000000000003,0.0056688157395136975,0.012878862149780275,-4.764171846630162,-4.758433803213834
0.354,0.005711594160308092,0.012835322163817085,-4.765284982494911,-4.759537681872452
0.357,0.005754454830565267,0.012801720375665251,-4.766393610039641,-4.760641153670266
0.36,0.005797508691670173,0.012773161126928643,-4.76749857186449,-4.761744147656041
0.363,0.005840817822921656,0.012740083483893567,-4.768599616223042,-4.76284659186469
0.366,0.00588434006988953,0.012700530830649658,-4.769700926328078,-4.763948413712632
0.369,0.005927959193409871,0.012652280343928662,-4.770802450253911,-4.765049541930688
0.372,0.005971626393471001,0.012604640311811672,-4.771900669840019,-4.766149903704205
0.375,0.006015306485510357,0.01255221095228043,-4.772997837100979,-4.767249426827031
0.378,0.006058857780070389,0.012476463260540858,-4.7741002585688985,-4.768348039116615
0.381,0.006102437250819857,0.012406258842578644,-4.775200434418788,-4.769445668283458
0.384,0.006146083432569385,0.01233417496116851,-4.776297994461786,-4.770542241916097
0.387,0.006189744917168715,0.012270744768777797,-4.777391335175105,-4.771637687557917
0.39,0.006233360999766387,0.012214562862192945,-4.778480976474357,-4.772731933174138
0.393,0.006276894554028183,0.012161049517949038,-4.779565968993285,-4.773824906737373
0.396,0.006320340496350472,0.012109239122937597,-4.780647206909198,-4.77491653586199
0.399,0.006363706318337837,0.012058497567517338,-4.781723731222538,-4.7760067485395155
0.402,0.006407004956054368,0.012009080116717813,-4.782796495520788,-4.777095473899158
0.405,0.006450246728752064,0.011960587087631425,-4.783864251604968,-4.77818264074451
0.40800000000000003,0.006493398640238644,0.01190031400339476,-4.7849335300420925,-4.779268177807849
0.41100000000000003,0.006536174150645792,0.011802641055358236,-4.786011914679667,-4.7803520145129035
0.41400000000000003,0.006578545303211391,0.011711214540856012,-4.787087549615991,-4.7814340812663
0.417,0.0066205404717908445,0.011631025777767872,-4.788158485118681,-4.7825143075755925
0.42,0.0066621905574450946,0.011559864200277643,-4.789224552076363,-4.783592623710364
0.423,0.0067035265385522935,0.011493793910505217,-4.790288793918705,-4.78466896128185
0.426,0.0067445777390605565,0.01143119844661139,-4.791348155092162,-4.785743252047201
0.429,0.00678537409443439,0.01137103198149896,-4.79240257476096,-4.786815427948617
0.432,0.006825938881395172,0.011312541660723364,-4.793451426544246,-4.787885422013368
0.435,0.006866253684553415,0.011252015624545341,-4.7944960001853945,-4.78895316718417
0.438,0.0069063318802995155,0.011193841500208584,-4.795535266788625,-4.790018597176441
0.441,0.006946159842046502,0.01113158607557424,-4.796568741214605,-4.791081646751199
0.444,0.0069857223565752205,0.011057861424409619,-4.797603156393641,-4.792142250876773
0.447,0.0070250014707802675,0.010977834901374267,-4.798637200158482,-4.79320034534255
0.45,0.007063888100709498,0.010895306694814278,-4.799668990994212,-4.794255866730011
0.453,0.007102283460557617,0.01081252871306839,-4.80069944570631,-4.795308752355917
0.456,0.007140201867955536,0.010736854216949454,-4.8017233823819865,-4.7963589404615625
0.459,0.007177644920402187,0.010667587038877133,-4.802741522336138,-4.797406370009548
0.462,0.0072145599712270915,0.01060964476200388,-4.803770107599572,-4.798450980390504
0.465,0.007250975940090309,0.010556491546353014,-4.8047927929960315,-4.79949271263346
0.468,0.0072869281038370915,0.01050658375775332,-4.805808653779323,-4.800531507680455
0.47100000000000003,0.007322449655010103,0.010458863191480176,-4.806817315601457,-4.801567307590362
0.47400000000000003,0.00735756844941411,0.010408412815302715,-4.8078205212810285,-4.80260005605266
0.47700000000000004,0.007392260424356457,0.010340620073259525,-4.808833000540457,-4.8036296973542285
0.48,0.007426491124144636,0.010275240961892052,-4.809839463572677,-4.804656176152492
0.483,0.007460252170512367,0.010212626378490275,-4.810838701023268,-4.805679438580023
0.486,0.007493551833534834,0.010154295597336533,-4.81183079104024,-4.806699431181739
0.489,0.007526399436626305,0.010099277468633885,-4.812815116048052,-4.807716101543126
0.492,0.0075588067558330805,0.010046886434557055,-4.813791512982944,-4.8087293990654825
0.495,0.0075907628132805514,0.00999901416280311,-4.814760347395122,-4.8097392734924345
0.498,0.0076221578121888536,0.009952025191608033,-4.815724762305432,-4.810745675842653
0.501,0.00765293855529771,0.009903817602665642,-4.81668554645883,-4.811748558511469
0.504,0.0076831086162793,0.009835059545421401,-4.817660403387505,-4.812747873831601
0.507,0.00771267001229525,0.009772338654937424,-4.818633428208206,-4.813743576273516
0.51,0.00774164332713451,0.009715068903891037,-4.8195969605278,-4.814735621157256
0.513,0.007770014775199982,0.009671120441782899,-4.820553174023689,-4.815723964449618
0.516,0.007797779637383091,0.009634988620850563,-4.821503676616964,-4.816708563672746
0.519,0.007824814668875316,0.009608428572191267,-4.822470163449507,-4.817689377704176
0.522,0.007851167059885145,0.009585476351315155,-4.8234265736855635,-4.818666365708209
0.525,0.007876883496683838,0.009564403237732508,-4.82437183050067,-4.819639488822383
0.528,0.007901975800080499,0.009533622709963253,-4.825321065690028,-4.820608708528881
0.531,0.007926456603104736,0.009510872447093954,-4.8262613787113215,-4.821573988834253
0.534,0.007950353675493233,0.009494290232527786,-4.827191259329371,-4.822535292870974
0.537,0.007973698199898727,0.009491080254384247,-4.82811064946013,-4.823492586442606
0.54,0.007996521669442353,0.009490878158594823,-4.829018734770206,-4.824445835991782
0.543,0.008018808879185563,0.009508147508910778,-4.829916897705525,-4.825395009135565
0.546,0.008040591551642136,0.009528803377456851,-4.830803083190947,-4.826340074925211
0.549,0.008061903343252486,0.009534178856185307,-4.831687779374699,-4.8272810035526454
0.552,0.008082757168414906,0.009534404832040842,-4.8325659568822665,-4.828217765945459
0.555,0.008103089551160444,0.00955220057943706,-4.833443013729464,-4.829150334353592
0.558,0.008122682396765885,0.009578352641262921,-4.834337665277361,-4.8300786827334115
0.561,0.008141588634112953,0.009606151931982916,-4.835220004769839,-4.831002785961466
0.5640000000000001,0.008159893172967161,0.009633963548589013,-4.836087609734559,-4.831922619915874
0.5670000000000001,0.00817760356777824,0.009665508884240745,-4.836960502102974,-4.832838161374182
0.5700000000000001,0.008194763594661317,0.00968056162780007,-4.837841854117824,-4.833749388951686
0.5730000000000001,0.008211436416629154,0.009699136785717237,-4.838724202602947,-4.834656281965463
0.5760000000000001,0.008227681843133076,0.009715884977554606,-4.8396012098795556,-4.8355588214471705
0.579,0.008243483105969488,0.009750846365564834,-4.840466866964214,-4.836456989089836
0.582,0.00825886131108312,0.009784562084916008,-4.841317840338594,-4.837350767784053
0.585,0.00827382175895937,0.009813661072646392,-4.842158421578576,-4.838240141882971
0.588,0.008288424757872347,0.009841762125209458,-4.843037698792753,-4.839125096818086
0.591,0.00830262992268972,0.009881688316243517,-4.843901306174407,-4.840005618978062
0.594,0.008316424152156183,0.0099207496591445,-4.8447488180992915,-4.840881696510719
0.597,0.00832975025885871,0.009968351603782148,-4.845580232747121,-4.841753317689567
0.6,0.008342562798783565,0.010019620014393375,-4.84639524543858,-4.842620472540794
0.603,0.008354826932678062,0.010052128102693188,-4.847206605066922,-4.843483152450416
0.606,0.008366428529344525,0.010095680446849099,-4.848016005164359,-4.844341349842202
0.609,0.008377314760748806,0.010135265275158113,-4.848828837702131,-4.845195057486003
0.612,0.008387464740354055,0.01017871562357364,-4.849646371789503,-4.846044270802126
0.615,0.008396908599977495,0.010233393246344334,-4.85046965933215,-4.846888984820943
0.618,0.008405590990807286,0.01029050281391519,-4.851287947876334,-4.847729195998384
0.621,0.008413463951383706,0.010356180352995957,-4.852092566155037,-4.848564902454639
0.624,0.008420384827626793,0.010444825450893787,-4.852879421028308,-4.8493961031424835
0.627,0.008426216387332396,0.010555048292332538,-4.853663369452309,-4.85022279807411
0.63,0.008430829725474426,0.010679853258975924,-4.854431639113751,-4.851044987964123
0.633,0.008434198077332077,0.010794007021762737,-4.855203561466954,-4.851862675409411
0.636,0.008436402844005868,0.010905960107961032,-4.855995955690065,-4.852675863739264
0.639,0.008437543216066136,0.011011466168929037,-4.856807379382684,-4.853484556289882
0.642,0.008437667271993228,0.011115343611539543,-4.857606818171116,-4.8542887590725075
0.645,0.008436762113271407,0.011208680028646412,-4.858402337510028,-4.855088478675376
0.648,0.008434848378939243,0.011303982872717267,-4.85917779283411,-4.855883721463756
0.651,0.008431959396748326,0.011396486327278223,-4.859932129924594,-4.856674495837071
0.654,0.008428228914810177,0.011475832044212864,-4.860703188097084,-4.85746081100348
0.657,0.008423701843820018,0.011555162832626533,-4.8614780109071845,-4.858242676915561
0.66,0.008418469685029361,0.011642124362992461,-4.862229896918348,-4.859020105471999
0.663,0.00841269443921949,0.011721652836697514,-4.862984261943079,-4.85979310809823
0.666,0.008406571130082518,0.011786616986414011,-4.863747903073853,-4.8605616975129715
0.669,0.00840013081343999,0.011851609246638986,-4.8645128062738054,-4.8613258876825824
0.672,0.0083935061404074,0.011902795407939586,-4.865291684702302,-4.862085693083415
0.675,0.008386831818506349,0.01195128021022533,-4.866042740375321,-4.862841130084501
0.678,0.008380175561070367,0.01200919561598912,-4.866780710401804,-4.863592214665963
0.681,0.00837362111670696,0.012068327169713528,-4.867496705700791,-4.864338964305064
0.684,0.00836732169671532,0.012109865039902743,-4.868206895072749,-4.8650813969061115
0.687,0.0083615565349243,0.012125412209821947,-4.868970641566259,-4.865819531747308
0.6900000000000001,0.008356357641277007,0.012144639849096599,-4.869745036777209,-4.866553388549983
0.6930000000000001,0.008351817606648099,0.012154049536760548,-4.870491867353451,-4.867282987746578
0.6960000000000001,0.008348019274690827,0.012157253538547057,-4.871226290260697,-4.868008350690357
0.6990000000000001,0.008344966385273139,0.012164452622809463,-4.871985170553897,-4.868729499455463
0.7020000000000001,0.008342703406517205,0.012157220170767933,-4.872712476598756,-4.869446456727125
0.705,0.008341338376340586,0.012133887662435,-4.873445766463879,-4.87015924642179
0.708,0.008340856566002428,0.012105352621729631,-4.874232956905989,-4.87086789260324
0.711,0.008341202291109387,0.01205651047854566,-4.875000463765591,-4.8715724203939965
0.714,0.008342207092323119,0.01201072243746074,-4.875742416571998,-4.872272855442714
0.717,0.00834371264484199,0.011960226778983207,-4.876507985659896,-4.872969223867162
0.72,0.008345602607308503,0.011883649318858389,-4.8772646746798225,-4.873661552519749
0.723,0.008347809312384458,0.01180217686805613,-4.878071935616655,-4.87434986958044
0.726,0.008350217681942086,0.011691831503542607,-4.878921414627809,-4.875034203014283
0.729,0.008352709242560137,0.01156032872521542,-4.879789692271709,-4.875714581468826
0.732,0.008355087362307783,0.011456357547389783,-4.880644299652966,-4.876391034513223
0.735,0.008357220016328088,0.011339700809497866,-4.881465589190044,-4.877063592504027
0.738,0.008359048823537118,0.011243371340306023,-4.88229316492544,-4.877732285579563
0.741,0.00836048981044351,0.011142514394713985,-4.883101123549185,-4.878397144455334
0.744,0.008361479126787568,0.011062510557149616,-4.883878684251343,-4.879058201243754
0.747,0.008361958980164784,0.010995815721311766,-4.884623496312942,-4.879715487702239
0.75,0.008361934564560835,0.010942551496164736,-4.885336508451872,-4.880369036358454
0.753,0.008361464379864283,0.010883655687992412,-4.886062097217384,-4.881018880355142
0.756,0.00836047767804561,0.010825710345480934,-4.886772860509155,-4.88166505315525
0.759,0.00835903808905677,0.010787104468212272,-4.887455753388895,-4.882307589211028
0.762,0.008357279213975707,0.01078332890647683,-4.888112437325928,-4.882946522704191
0.765,0.008355366677917907,0.010807343864876582,-4.888766947225325,-4.883581888434773
0.768,0.008353561081853964,0.010865098651438474,-4.889438915224991,-4.884213721339898
0.771,0.008351830271279507,0.010976913777622957,-4.890090605224647,-4.884842057226812
0.774,0.008350409205231014,0.011141787052089036,-4.890725031796037,-4.885466932007442
0.777,0.008349549653837544,0.011317471356187556,-4.891367303397801,-4.886088382306482
0.78,0.008349395595774493,0.01146772478479985,-4.892029497607429,-4.886706444573885
0.783,0.008349878691745288,0.011550075838901117,-4.892704217532202,-4.887321155549651
0.786,0.008350903762669459,0.011620648013744541,-4.893366345931864,-4.887932552634669
0.789,0.00835248155331912,0.011688674766578326,-4.894045948818148,-4.888540673521011
0.792,0.008354593219640383,0.01177066173078292,-4.89471515770392,-4.8891455560069845
0.795,0.008357221530864213,0.011871160407481453,-4.895369614507006,-4.889747238447136
0.798,0.00836037567590731,0.01198741125045416,-4.896016460449838,-4.8903457589366806
0.801,0.008364133927298689,0.012110252102936168,-4.89667742809355,-4.890941156298849
0.804,0.008368616169692573,0.01225913302658328,-4.897311057899605,-4.891533469294367
0.807,0.008374117063653718,0.012428942047792433,-4.897924336901611,-4.8921227374069005
0.81,0.008380989875420627,0.012593808295189251,-4.898564944574501,-4.89270900014255
0.8130000000000001,0.008389575531773837,0.012774956310884282,-4.8991886394043185,-4.893292296598329
0.8160000000000001,0.008399515365715607,0.012965755895053341,-4.899805760545487,-4.893872666591378
0.8190000000000001,0.008410210449400326,0.013150447835328562,-4.90044326333543,-4.894450150414544
0.8220000000000001,0.008421394624769868,0.01335094062581246,-4.901054839848693,-4.89502478801196
0.8250000000000001,0.008432991861453076,0.013552523397539198,-4.9016691593563015,-4.895596619462783
0.8280000000000001,0.008444977351243454,0.013744316061653711,-4.9023051884787785,-4.896165685408204
0.8310000000000001,0.00845732616115647,0.013942060501383153,-4.90293203241145,-4.8967320263990155
0.834,0.008470041434165574,0.014134596017483207,-4.9035673395767425,-4.8972956831426435
0.837,0.008483082518138445,0.014321023700243714,-4.904210380636095,-4.897856696151258
0.84,0.00849639602623759,0.01449836487885374,-4.904868280551499,-4.89841510675789
0.843,0.008509911153822375,0.014660762494280529,-4.90554829622896,-4.898970955375559
0.846,0.008523596407412971,0.014797988208091225,-4.906270368807012,-4.899524283973437
0.849,0.008537440634721793,0.014910763461918197,-4.907032295734444,-4.900075133528876
0.852,0.0085513868966411,0.015021317978718942,-4.907783962475261,-4.900623544845213
0.855,0.008565535658717644,0.015138360327989342,-4.908511734083991,-4.901169559728567
0.858,0.008580499999107863,0.015255653310197357,-4.909225407310929,-4.9017132194981015
0.861,0.008596684922750456,0.0153745855092702,-4.90992274225172,-4.902254565513144
0.864,0.008613287554732446,0.015497552290946117,-4.910598401602251,-4.9027936399899685
0.867,0.008629862922567438,0.015615338425219066,-4.911266125039293,-4.903330483566181
0.87,0.008646453396297825,0.015737504451782732,-4.911911419566735,-4.903865138114441
0.873,0.008663658734557546,0.015856195828497767,-4.912544252245653,-4.904397645974624
0.876,0.008681918516066436,0.01597336333866468,-4.913161715183802,-4.904928048719865
0.879,0.008700589252239209,0.01609203710175055,-4.913759125631573,-4.905456387922204
0.882,0.008719269382432176,0.016202098389208552,-4.914349825410191,-4.905982705401109
0.885,0.008737945283823994,0.016313078654795997,-4.914920911511123,-4.906507042871934
0.888,0.008756773509569498,0.01641785761601948,-4.915481576115868,-4.907029442686237
0.891,0.008775728965904466,0.01651995989983565,-4.916027191610966,-4.907549946436017
0.894,0.008794584657202257,0.016621912940479308,-4.916554664303048,-4.908068596564076
0.897,0.008813167547901854,0.0167148999028819,-4.9170754343513865,-4.908585434077757
0.9,0.008831390013615992,0.016810053752974098,-4.91757574061897,-4.909100501335922
0.903,0.008849360026290524,0.016898446507542856,-4.91806738394135,-4.909613840447628
0.906,0.00886722728809907,0.016985322124028056,-4.9185436850932485,-4.910125493427374
0.909,0.008885067084733429,0.017070965086669696,-4.919005285633075,-4.910635501804817
0.912,0.00890283172170856,0.01715039079813036,-4.919457955183552,-4.9111439078889605
0.915,0.008920416889236829,0.017233316679783787,-4.919890857325642,-4.911650753374568
0.918,0.008937863931298853,0.01730659430464877,-4.920319820201792,-4.9121560807902585
0.921,0.008955183667718742,0.017383069665741668,-4.920729498111128,-4.912659931501848
0.924,0.008972367399919226,0.017453846085272853,-4.921130490483315,-4.913162348045014
0.927,0.008989334014612,0.017524507800158382,-4.921517217563688,-4.9136633715792355
0.93,0.009006020681065782,0.01759196348288401,-4.921892393664573,-4.914163044998962
0.933,0.009022372046542354,0.017656045715075803,-4.922257471740669,-4.914661410233864
0.936,0.009038452865249338,0.01774636878153368,-4.922653991175583,-4.9151585095011106
0.9390000000000001,0.00905436831476752,0.01786119313122902,-4.92308941132883,-4.915654384652261
0.9420000000000001,0.00907018787762625,0.017992990784995343,-4.923538773036355,-4.916149076973654
0.9450000000000001,0.009086033382901756,0.018132010566651636,-4.924001126718919,-4.91664262903154
0.9480000000000001,0.00910203296464266,0.018283660305725993,-4.92447104268037,-4.917135082782981
0.9510000000000001,0.009118301222757356,0.018439505395492925,-4.9249473916655235,-4.9176264801691305
0.9540000000000001,0.009134973646097427,0.018604802585815646,-4.925430307987894,-4.918116863119477
0.9570000000000001,0.009152158843986171,0.01877390613658136,-4.925915848493967,-4.91860627396048
0.96,0.009169960787366533,0.01894601486284844,-4.926407217080089,-4.919094754766266
0.963,0.00918847363277759,0.019126070735002807,-4.926900489177215,-4.9195823474502225
0.966,0.009207795920084808,0.019306029645729608,-4.927398434239655,-4.920069093849605
0.969,0.009228014434764674,0.019490050739113834,-4.927895702068489,-4.920555035721239
0.972,0.009249169151653953,0.019674415201832218,-4.928397720420045,-4.9210402151957
0.975,0.009271329902121572,0.01986248730545728,-4.9289070452689145,-4.921524674263901
0.978,0.009294514481367165,0.020047837608518814,-4.929425032348599,-4.9220084550748915
0.981,0.00931873550900687,0.0202268061336058,-4.9299528862721465,-4.922491598926791
0.984,0.009344036568451019,0.02041371132579349,-4.930474537067399,-4.922974147703287
0.987,0.009370461434323128,0.02061015334673044,-4.930990945402462,-4.923456143403621
0.99,0.009398052558541174,0.020815092727169988,-4.931502476810914,-4.923937627178745
0.993,0.009426855915076028,0.021027819941790614,-4.932009796796803,-4.924418641374363
0.996,0.009456928837576942,0.021248825727008053,-4.932514215630727,-4.924899227115012
0.999,0.009488331386824167,0.021476717692961028,-4.933014025516893,-4.925379425792122
1.002,0.009521126412335974,0.0217110129424395,-4.933508495439752,-4.925859279122618
1.0050000000000001,0.009555385604287701,0.021951830052449314,-4.933997834066249,-4.92633882817212
1.008,0.0095911928482371,0.022198751823795337,-4.934481977438279,-4.926818113967037
1.0110000000000001,0.009628638527344892,0.022450417686164008,-4.9349604429073946,-4.927297176821779
