"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1375,0.0015086,-0.0058033,-0.0069955,-0.022346,-0.014851,0.00031412,9.9986e-05,3.8051e-08,-2.1987e-07,3.3403e-05,-1.0975e-07,3.3253e-05,1,0.18102,0.872,-0.872,0
-1.1377,0.0015843,-0.005646,-0.005775,-0.022297,-0.015483,0.00031418,0.00010001,4.4258e-08,-2.2599e-07,3.3416e-05,-1.2654e-07,3.3256e-05,1,0.18385,0.87,-0.87,0
-1.1378,0.00087857,-0.0042966,-0.007003,-0.016414,-0.013984,0.00031424,0.00010003,3.6117e-08,-1.712e-07,3.342e-05,-1.1432e-07,3.3269e-05,1,0.18668,0.868,-0.868,0
-1.1376,-0.00016975,-0.0032672,-0.0089292,-0.012362,-0.012526,0.00031422,0.00010002,1.1385e-08,-1.2924e-07,3.3409e-05,-1.0877e-07,3.3276e-05,1,0.1895,0.866,-0.866,0
-1.1372,-0.0015606,-0.0025577,-0.011554,-0.010142,-0.011108,0.00031412,9.9987e-05,-2.994e-08,-1.0009e-07,3.3383e-05,-1.0991e-07,3.3277e-05,1,0.19233,0.864,-0.864,0
-1.1366,-0.0032942,-0.0021681,-0.014876,-0.0097535,-0.0097309,0.00031393,9.9928e-05,-8.786e-08,-8.3769e-08,3.3341e-05,-1.1772e-07,3.3273e-05,1,0.19516,0.862,-0.862,0
-1.1357,-0.0053703,-0.0020984,-0.018897,-0.011196,-0.0083942,0.00031367,9.9843e-05,-1.6237e-07,-8.0267e-08,3.3284e-05,-1.3222e-07,3.3263e-05,1,0.19799,0.86,-0.86,0
-1.1355,-0.0059982,-0.0025307,-0.019949,-0.010656,-0.0079642,0.00031358,9.9817e-05,-1.8277e-07,-9.1747e-08,3.3258e-05,-1.2944e-07,3.3266e-05,1,0.20082,0.858,-0.858,0
-1.1351,-0.0068732,-0.0030473,-0.02181,-0.0099103,-0.0071725,0.00031345,9.9775e-05,-2.1216e-07,-1.0788e-07,3.3227e-05,-1.3203e-07,3.3263e-05,1,0.20365,0.856,-0.856,0
-1.1346,-0.0079953,-0.0036481,-0.02448,-0.0089576,-0.0060192,0.00031327,9.9718e-05,-2.5054e-07,-1.2866e-07,3.319e-05,-1.4001e-07,3.3253e-05,1,0.20648,0.854,-0.854,0
-1.134,-0.0093646,-0.0043331,-0.027959,-0.0077983,-0.0045042,0.00031304,9.9645e-05,-2.9791e-07,-1.5409e-07,3.3147e-05,-1.5335e-07,3.3237e-05,1,0.2093,0.852,-0.852,0
-1.1332,-0.010981,-0.0051023,-0.032246,-0.0064326,-0.0026277,0.00031277,9.9557e-05,-3.5427e-07,-1.8417e-07,3.3099e-05,-1.7207e-07,3.3214e-05,1,0.21213,0.85,-0.85,0
-1.1334,-0.012034,-0.0063276,-0.032673,-0.0045041,-0.0017063,0.00031283,9.9575e-05,-3.8916e-07,-2.2188e-07,3.3109e-05,-1.469e-07,3.3219e-05,1,0.21496,0.848,-0.848,0
-1.1334,-0.013211,-0.0073742,-0.033151,-0.0026925,-0.0010686,0.00031285,9.9585e-05,-4.2875e-07,-2.5633e-07,3.3112e-05,-1.2626e-07,3.3224e-05,1,0.21779,0.846,-0.846,0
-1.1334,-0.014512,-0.0082424,-0.033681,-0.00099785,-0.0007146,0.00031286,9.9585e-05,-4.7303e-07,-2.875e-07,3.3108e-05,-1.1017e-07,3.3228e-05,1,0.22062,0.844,-0.844,0
-1.1332,-0.015938,-0.008932,-0.034263,0.00057986,-0.00064431,0.00031283,9.9576e-05,-5.2202e-07,-3.154e-07,3.3098e-05,-9.8627e-08,3.3232e-05,1,0.22345,0.842,-0.842,0
