x,u0,u1
0.0,0.42695706845829834,0.2043492704053061
0.025,0.34198479672973436,0.20683729976027293
0.05,0.2953628532784073,0.1973906241300654
0.07500000000000001,0.2555851227551569,0.18191104269709835
0.1,0.21494384201132494,0.16022665130957137
0.125,0.17137820792525346,0.13243931342796503
0.15000000000000002,0.12646963485202745,0.10056681824319214
0.17500000000000002,0.08440102659161433,0.0686316974621701
0.2,0.04982819259807012,0.04118084931414064
0.225,0.025460978330926233,0.02120800289865809
0.25,0.010965801474255694,0.009047083731921276
0.275,0.0038167061234290357,0.0029738123213457627
0.30000000000000004,0.0010389985332350713,0.0006520915953252791
0.325,0.0003087361896995848,7.907635190640651e-05
0.35000000000000003,0.00020690167505851888,4.909944685926339e-06
0.375,0.00019999999999999998,-5.4716846988833325e-21
0.4,0.00019999999999999998,-5.4716846988833325e-21
0.42500000000000004,0.00019999999999999998,-5.4716846988833325e-21
0.45,0.00019999999999999998,-5.4716846988833325e-21
0.47500000000000003,0.00019999999999999998,-5.4716846988833325e-21
